Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  PID ( P= DA, I= ARW, D= off, F = off)

  Tuning: Gain = -3.06 [%/°C] , Reset Time = 1.99 [min], Sample Time = 1.0 [sec]

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
   107.51667   50.161542    85.01815       85.00       45.00
   107.53333   50.272366   85.053915       85.00       45.00
      107.55   50.178965   85.023198       85.00       45.00
   107.56667   50.213754   85.034279       85.00       45.00
   107.58333   50.241939   85.043129       85.00       45.00
      107.60   50.296437   85.060433       85.00       45.00
   107.61667   50.247535   85.044083       85.00       45.00
   107.63333   50.204582   85.029796       85.00       45.00
      107.65   50.194123   85.026159       85.00       45.00
   107.66667   50.181413   85.021823       85.00       45.00
   107.68333   50.247282   85.042989       85.00       45.00
      107.70   50.147859    85.01041       85.00       45.00
   107.71667   50.238916   85.039834       85.00       45.00
   107.73333    50.23067    85.03683       85.00       45.00
      107.75   50.256494   85.044894       85.00       45.00
   107.76667   50.222309   85.033442       85.00       45.00
   107.78333   50.199191   85.025672       85.00       45.00
      107.80   50.227253   85.034553       85.00       45.00
   107.81667    50.23766   85.037639       85.00       45.00
   107.83333   50.207964   85.027703       85.00       45.00
      107.85     50.2172   85.030466       85.00       45.00
   107.86667   50.139985   85.005189       85.00       45.00
   107.88333   50.180003   85.018115       85.00       45.00
      107.90   50.248459    85.04015       85.00       45.00
   107.91667   50.202494   85.024919       85.00       45.00
   107.93333   50.234283   85.035015       85.00       45.00
      107.95    50.19812   85.023004       85.00       45.00
   107.96667   50.188634   85.019739       85.00       45.00
   107.98333   50.175319    85.01526       85.00       45.00
      108.00   50.105427   84.992482       85.00       45.00
   108.01667   50.143191   85.004783       85.00       45.00
   108.03333   50.200654   85.023366       85.00       45.00
      108.05   50.151019   85.007086       85.00       45.00
   108.06667    50.16478   85.011487       85.00       45.00
   108.08333   50.291079   85.052323       85.00       45.00
      108.10   50.214468    85.02706       85.00       45.00
   108.11667   50.279397   85.047878       85.00       45.00
   108.13333   50.187059   85.017555       85.00       45.00
      108.15   50.213969    85.02613       85.00       45.00
   108.16667   50.161604   85.008943       85.00       45.00
   108.18333   50.081851   84.983022       85.00       45.00
      108.20    50.29442   85.052053       85.00       45.00
   108.21667    50.09686   84.987595       85.00       45.00
   108.23333   50.106328   84.990766       85.00       45.00
      108.25   50.067011   84.978101       85.00       45.00
   108.26667   50.165826   85.010307       85.00       45.00
   108.28333   50.216666   85.026698       85.00       45.00
      108.30   50.131362    84.99883       85.00       45.00
   108.31667   50.188403   85.017326       85.00       45.00
   108.33333   50.209772   85.024108       85.00       45.00
      108.35   50.083499   84.982984       85.00       45.00
   108.36667   50.229943   85.030586       85.00       45.00
   108.38333   50.224333   85.028514       85.00       45.00
      108.40   50.111385   84.991673       85.00       45.00
   108.41667   50.208442   85.023196       85.00       45.00
   108.43333   50.168096   85.009928       85.00       45.00
      108.45   50.114435   84.992455       85.00       45.00
   108.46667     50.1252   84.996006       85.00       45.00
   108.48333   50.166891   85.009551       85.00       45.00
      108.50   50.162021   85.007893       85.00       45.00
   108.51667   50.181996   85.014301       85.00       45.00
   108.53333   50.050333   84.971513       85.00       45.00
      108.55   50.098945   84.987504       85.00       45.00
   108.56667   50.211199   85.023987       85.00       45.00
   108.58333   50.239367   85.032917       85.00       45.00
      108.60   50.106943   84.989727       85.00       45.00
   108.61667   50.108337   84.990264       85.00       45.00
   108.63333   50.179003   85.013246       85.00       45.00
      108.65   50.163214   85.008019       85.00       45.00
   108.66667   50.157595   85.006132       85.00       45.00
   108.68333   50.182301   85.014088       85.00       45.00
      108.70   50.127517   84.996216       85.00       45.00
   108.71667   50.068505   84.977123       85.00       45.00
   108.73333   50.154018   85.005026       85.00       45.00
      108.75   50.126291   84.995998       85.00       45.00
   108.76667    50.10823   84.990179       85.00       45.00
   108.78333   50.083201   84.982149       85.00       45.00
      108.80   50.190723   85.017143       85.00       45.00
   108.81667   50.119759   84.994002       85.00       45.00
   108.83333   50.089574    84.98427       85.00       45.00
      108.85   50.163599   85.008391       85.00       45.00
   108.86667   50.162918     85.0081       85.00       45.00
   108.88333   50.184762   85.015112       85.00       45.00
      108.90   50.106528   84.989632       85.00       45.00
   108.91667   50.091515   84.984853       85.00       45.00
   108.93333   50.130385   84.997576       85.00       45.00
      108.95    50.10974   84.990905       85.00       45.00
   108.96667   50.182867    85.01468       85.00       45.00
   108.98333   50.084928   84.982818       85.00       45.00
      109.00   50.018322   84.961375       85.00       45.00
   109.01667    50.12515   84.996316       85.00       45.00
   109.03333   50.185443   85.015887       85.00       45.00
      109.05   50.114713   84.992833       85.00       45.00
   109.06667   50.107458   84.990541       85.00       45.00
   109.08333   50.045507   84.970543       85.00       45.00
      109.10    50.07531   84.980446       85.00       45.00
   109.11667   50.074299    84.98028       85.00       45.00
   109.13333   50.080837   84.982563       85.00       45.00
      109.15   50.060214   84.976024       85.00       45.00
   109.16667   50.140403   85.002211       85.00       45.00
   109.18333   50.103714   84.990303       85.00       45.00
      109.20    50.10303   84.990162       85.00       45.00
   109.21667   50.140252   85.002306       85.00       45.00
   109.23333   50.027004   84.965585       85.00       45.00
      109.25   50.152474   85.006534       85.00       45.00
   109.26667   50.082701   84.983868       85.00       45.00
   109.28333   50.079603   84.982997       85.00       45.00
      109.30   49.974701   84.949142       85.00       45.00
   109.31667   50.107393   84.992567       85.00       45.00
   109.33333   50.080069   84.983774       85.00       45.00
      109.35   50.140594   85.003524       85.00       45.00
   109.36667   50.051525   84.974629       85.00       45.00
   109.38333   50.125414   84.998786       85.00       45.00
      109.40   50.113263   84.994858       85.00       45.00
   109.41667   50.006096   84.960169       85.00       45.00
   109.43333   50.088292   84.987139       85.00       45.00
      109.45   50.065573   84.979883       85.00       45.00
   109.46667   50.059327   84.978026       85.00       45.00
   109.48333   50.034318   84.970103       85.00       45.00
      109.50   50.063958   84.979957       85.00       45.00
   109.51667   50.122536   84.999108       85.00       45.00
   109.53333   50.027473   84.968307       85.00       45.00
      109.55   50.157769   85.010797       85.00       45.00
   109.56667   50.047147   84.974856       85.00       45.00
   109.58333   50.074622    84.98397       85.00       45.00
      109.60   50.088532    84.98861       85.00       45.00
   109.61667     50.1408   85.005644       85.00       45.00
   109.63333    50.00734   84.962345       85.00       45.00
      109.65   50.066293   84.981764       85.00       45.00
   109.66667    50.09759   84.992058       85.00       45.00
   109.68333   50.227192   85.034126       85.00       45.00
      109.70   50.109607   84.995735       85.00       45.00
   109.71667   50.165447   85.013867       85.00       45.00
   109.73333   50.160198   85.012051       85.00       45.00
      109.75   50.086289   84.987998       85.00       45.00
   109.76667   50.005524   84.961923       85.00       45.00
   109.78333   50.029152   84.969897       85.00       45.00
      109.80   50.063017   84.981122       85.00       45.00
   109.81667    50.07606   84.985506       85.00       45.00
   109.83333   50.078647   84.986465       85.00       45.00
      109.85   50.094033   84.991563       85.00       45.00
   109.86667   50.036844   84.973099       85.00       45.00
   109.88333   50.004113   84.962715       85.00       45.00
      109.90   50.121643   85.001115       85.00       45.00
   109.91667   49.966119   84.950703       85.00       45.00
   109.93333   50.004434   84.963529       85.00       45.00
      109.95   50.060977   84.982157       85.00       45.00
   109.96667   50.129808   85.004612       85.00       45.00
   109.98333   50.107828    84.99745       85.00       45.00
      110.00   50.079315   84.988231       85.00       45.00
   110.01667   49.993501   84.960518       85.00       45.00
   110.03333    50.15279   85.012469       85.00       45.00
      110.05   50.034151   84.973916       85.00       45.00
   110.06667   50.067381   84.984902       85.00       45.00
   110.08333   50.051921   84.980017       85.00       45.00
      110.10   50.042762   84.977215       85.00       45.00
   110.11667   50.028407   84.972752       85.00       45.00
   110.13333   50.084573   84.991181       85.00       45.00
      110.15   50.057498    84.98248       85.00       45.00
   110.16667   50.126948   85.005132       85.00       45.00
   110.18333   50.130125   85.006119       85.00       45.00
      110.20   50.020746   84.970621       85.00       45.00
   110.21667   49.988838   84.960524       85.00       45.00
   110.23333   50.093552   84.994788       85.00       45.00
      110.25   50.015628   84.969577       85.00       45.00
   110.26667   50.081387   84.991141       85.00       45.00
   110.28333   50.041303   84.978224       85.00       45.00
      110.30   49.988492    84.96129       85.00       45.00
   110.31667    50.01227   84.969318       85.00       45.00
   110.33333   50.031552   84.975822       85.00       45.00
      110.35   50.089022   84.994647       85.00       45.00
   110.36667   50.121163   85.005108       85.00       45.00
   110.38333   49.972469   84.956876       85.00       45.00
      110.40   50.077639   84.991319       85.00       45.00
   110.41667   50.023669     84.9739       85.00       45.00
   110.43333   50.129974   85.008568       85.00       45.00
      110.45   50.029932   84.976075       85.00       45.00
   110.46667   50.111361   85.002664       85.00       45.00
   110.48333   50.043187   84.980547       85.00       45.00
      110.50   50.068882   84.989036       85.00       45.00
   110.51667   49.992462   84.964361       85.00       45.00
   110.53333   50.052361   84.984069       85.00       45.00
      110.55   50.093749   84.997615       85.00       45.00
   110.56667   50.095842   84.998313       85.00       45.00
   110.58333   50.147855   85.015183       85.00       45.00
      110.60    50.11694   85.005038       85.00       45.00
   110.61667   50.077719   84.992286       85.00       45.00
   110.63333   50.021996   84.974291       85.00       45.00
      110.65   50.037533    84.97954       85.00       45.00
   110.66667   50.119977   85.006428       85.00       45.00
   110.68333   50.017964   84.973314       85.00       45.00
      110.70   50.142143    85.01378       85.00       45.00
   110.71667   50.036852   84.979543       85.00       45.00
   110.73333   50.043078    84.98173       85.00       45.00
      110.75   50.165743   85.021636       85.00       45.00
   110.76667   50.106193   85.002157       85.00       45.00
   110.78333    50.10577   85.002002       85.00       45.00
      110.80   50.152923   85.017267       85.00       45.00
   110.81667   50.176523   85.024771       85.00       45.00
   110.83333   50.113575   85.004165       85.00       45.00
      110.85     50.0708   84.990268       85.00       45.00
   110.86667   50.033468    84.97825       85.00       45.00
   110.88333   50.075131   84.991933       85.00       45.00
      110.90   50.063324   84.988174       85.00       45.00
   110.91667   50.107809   85.002689       85.00       45.00
   110.93333   50.032744   84.978339       85.00       45.00
      110.95   50.088799   84.996686       85.00       45.00
   110.96667   50.075677   84.992461       85.00       45.00
   110.98333   50.088235   84.996593       85.00       45.00
      111.00   50.095847   84.999088       85.00       45.00
   111.01667   50.075412   84.992473       85.00       45.00
   111.03333   50.075606   84.992599       85.00       45.00
      111.05    50.07318   84.991874       85.00       45.00
   111.06667    50.08004   84.994165       85.00       45.00
   111.08333   50.056313   84.986524       85.00       45.00
      111.10   50.087576   84.996767       85.00       45.00
   111.11667   50.148369   85.016496       85.00       45.00
   111.13333   50.076915   84.993202       85.00       45.00
      111.15   50.155605   85.018761       85.00       45.00
   111.16667   50.113264   85.004883       85.00       45.00
   111.18333   50.071564   84.991328       85.00       45.00
      111.20   50.144735   85.015113       85.00       45.00
   111.21667     50.0787   84.993587       85.00       45.00
   111.23333   50.085154   84.995732       85.00       45.00
      111.25   50.161326   85.020453       85.00       45.00
   111.26667   50.080119   84.993966       85.00       45.00
   111.28333    50.05197   84.984893       85.00       45.00
      111.30   50.042522   84.981957       85.00       45.00
   111.31667   50.056309   84.986575       85.00       45.00
   111.33333   50.142028   85.014466       85.00       45.00
      111.35    50.20742   85.035539       85.00       45.00
   111.36667   50.082834   84.994867       85.00       45.00
   111.38333   50.024944   84.976149       85.00       45.00
      111.40   50.069109    84.99066       85.00       45.00
   111.41667   50.057172   84.986869       85.00       45.00
   111.43333   50.127332   85.009716       85.00       45.00
      111.45   49.992188   84.965837       85.00       45.00
   111.46667   50.181406   85.027443       85.00       45.00
   111.48333   50.156394   85.019109       85.00       45.00
      111.50   50.053794   84.985699       85.00       45.00
   111.51667   50.084465   84.995758       85.00       45.00
   111.53333   50.187543   85.029199       85.00       45.00
      111.55   50.166194   85.022038       85.00       45.00
   111.56667   50.133497   85.011258       85.00       45.00
   111.58333   50.011785    84.97172       85.00       45.00
      111.60   50.066517   84.989693       85.00       45.00
   111.61667    50.14856   85.016367       85.00       45.00
   111.63333     50.1618   85.020522       85.00       45.00
      111.65   50.157644   85.019005       85.00       45.00
   111.66667   50.120003   85.006648       85.00       45.00
   111.68333   50.176379   85.024863       85.00       45.00
      111.70   50.061842   84.987537       85.00       45.00
   111.71667   50.131722   85.010288       85.00       45.00
   111.73333   50.210047   85.035586       85.00       45.00
      111.75   50.071189   84.990289       85.00       45.00
   111.76667   50.113366   85.004039       85.00       45.00
   111.78333    50.06546   84.988479       85.00       45.00
      111.80   50.012555   84.971429       85.00       45.00
   111.81667    50.12684   85.008705       85.00       45.00
   111.83333   50.033858   84.978499       85.00       45.00
      111.85   50.132254   85.010565       85.00       45.00
   111.86667   50.079692   84.993443       85.00       45.00
   111.88333   50.055746   84.985737       85.00       45.00
      111.90   50.123133   85.007695       85.00       45.00
   111.91667    50.06267   84.988036       85.00       45.00
   111.93333   50.101348    85.00067       85.00       45.00
      111.95   50.032589   84.978381       85.00       45.00
   111.96667   50.153322   85.017688       85.00       45.00
   111.98333   49.993601   84.965778       85.00       45.00
      112.00   50.124278   85.008413       85.00       45.00
   112.01667   50.041218   84.981424       85.00       45.00
   112.03333   50.114689   85.005389       85.00       45.00
      112.05   50.124813   85.008626       85.00       45.00
   112.06667   50.118622   85.006548       85.00       45.00
   112.08333   50.012691   84.972163       85.00       45.00
      112.10   50.071482   84.991447       85.00       45.00
   112.11667   50.107573   85.003215       85.00       45.00
   112.13333   50.077789   84.993536       85.00       45.00
      112.15   50.007773   84.970898       85.00       45.00
   112.16667   50.091231   84.998187       85.00       45.00
   112.18333   50.129886    85.01073       85.00       45.00
      112.20   50.150268   85.017246       85.00       45.00
   112.21667   50.166014   85.022206       85.00       45.00
   112.23333   50.082888   84.995082       85.00       45.00
      112.25   50.103157   85.001691       85.00       45.00
   112.26667   50.001635   84.968776       85.00       45.00
   112.28333   50.105205     85.0026       85.00       45.00
      112.30   50.242783   85.047165       85.00       45.00
   112.31667    50.08944   84.997078       85.00       45.00
   112.33333   50.098661    85.00009       85.00       45.00
      112.35   50.087119   84.996349       85.00       45.00
   112.36667   50.042854   84.982034       85.00       45.00
   112.38333   50.073795   84.992211       85.00       45.00
      112.40    50.23579   85.044775       85.00       45.00
   112.41667   50.099431   85.000212       85.00       45.00
   112.43333   50.122349   85.007637       85.00       45.00
      112.45   50.007857   84.970469       85.00       45.00
   112.46667   50.079449   84.993916       85.00       45.00
   112.48333   50.056918   84.986665       85.00       45.00
      112.50    50.12364   85.008399       85.00       45.00
   112.51667   50.140756   85.013876       85.00       45.00
   112.53333   50.052347   84.985109       85.00       45.00
      112.55   50.132181   85.011105       85.00       45.00
   112.56667   50.116536   85.005943       85.00       45.00
   112.58333   50.149853   85.016691       85.00       45.00
      112.60   50.133151    85.01114       85.00       45.00
   112.61667   50.117395   85.005941       85.00       45.00
   112.63333   50.136442   85.012064       85.00       45.00
      112.65   50.054131   84.985288       85.00       45.00
   112.66667   50.052666   84.984936       85.00       45.00
   112.68333   50.086772   84.996114       85.00       45.00
      112.70    50.14024   85.013475       85.00       45.00
   112.71667   50.117795   85.006088       85.00       45.00
   112.73333   50.167926   85.022284       85.00       45.00
      112.75   50.104546   85.001559       85.00       45.00
   112.76667   50.069866   84.990307       85.00       45.00
   112.78333   50.200196   85.032625       85.00       45.00
      112.80   50.114252   85.004501       85.00       45.00
   112.81667    50.11875   85.005921       85.00       45.00
   112.83333   50.232882   85.042861       85.00       45.00
      112.85   50.116322    85.00473       85.00       45.00
   112.86667    50.05189   84.983809       85.00       45.00
   112.88333   50.140969   85.012812       85.00       45.00
      112.90   50.073507   84.990843       85.00       45.00
   112.91667   50.166451    85.02104       85.00       45.00
   112.93333   50.203591   85.032902       85.00       45.00
      112.95   50.092852    84.99674       85.00       45.00
   112.96667   50.091792   84.996424       85.00       45.00
   112.98333   50.173829    85.02304       85.00       45.00
      113.00   50.160561   85.018549       85.00       45.00
   113.01667   49.933955   84.944956       85.00       45.00
   113.03333   50.152338   85.016187       85.00       45.00
      113.05   50.010466   84.970074       85.00       45.00
   113.06667    50.15271   85.016422       85.00       45.00
   113.08333   50.117002   85.004713       85.00       45.00
      113.10   50.142509    85.01294       85.00       45.00
   113.11667   50.179043   85.024673       85.00       45.00
   113.13333   50.169376   85.021335       85.00       45.00
      113.15   50.193651   85.029025       85.00       45.00
   113.16667   50.123553   85.006066       85.00       45.00
   113.18333   50.092859   84.996068       85.00       45.00
      113.20   50.061194   84.985839       85.00       45.00
   113.21667   50.129783   85.008185       85.00       45.00
   113.23333   50.151406   85.015125       85.00       45.00
      113.25   50.188302   85.026957       85.00       45.00
   113.26667   50.056694   84.984081       85.00       45.00
   113.28333   50.239053   85.043312       85.00       45.00
      113.30   50.161706   85.017886       85.00       45.00
   113.31667   50.120503   85.004384       85.00       45.00
   113.33333   50.195909   85.028785       85.00       45.00
      113.35   50.190329   85.026738       85.00       45.00
   113.36667   50.062525   84.985097       85.00       45.00
   113.38333   50.125571   85.005653       85.00       45.00
      113.40   50.126744   85.005986       85.00       45.00
   113.41667   50.135502   85.008775       85.00       45.00
   113.43333   50.156352   85.015459       85.00       45.00
      113.45   50.163326   85.017591       85.00       45.00
   113.46667   50.205141   85.030996       85.00       45.00
   113.48333   50.135177   85.008064       85.00       45.00
      113.50    50.11704    85.00212       85.00       45.00
   113.51667   50.061728   84.984176       85.00       45.00
   113.53333   50.144251   85.011052       85.00       45.00
      113.55   50.048733   84.980005       85.00       45.00
   113.56667   50.124132   85.004606       85.00       45.00
   113.58333   50.161441   85.016659       85.00       45.00
      113.60   50.084413   84.991557       85.00       45.00
   113.61667   50.152022   85.013538       85.00       45.00
   113.63333   50.130061   85.006308       85.00       45.00
      113.65   50.134836   85.007804       85.00       45.00
   113.66667   50.141204   85.009803       85.00       45.00
   113.68333   50.177675   85.021541       85.00       45.00
      113.70   50.119116   85.002384       85.00       45.00
   113.71667   50.116484   85.001511       85.00       45.00
   113.73333   50.123115   85.003648       85.00       45.00
      113.75   50.143524   85.010232       85.00       45.00
   113.76667   50.228782   85.037777       85.00       45.00
   113.78333   50.188581   85.024435       85.00       45.00
      113.80   50.159416    85.01478       85.00       45.00
   113.81667   50.122314   85.002633       85.00       45.00
   113.83333   50.134067    85.00642       85.00       45.00
      113.85   50.153034   85.012514       85.00       40.00
   113.86667   50.161949   85.015299       85.00       40.00
   113.88333   50.084938   84.990214       85.00       40.00
      113.90   50.140838   85.008412       85.00       40.00
   113.91667   50.157501   85.013742       85.00       40.00
   113.93333    50.09878   84.994597       85.00       40.00
      113.95   50.121541   85.002019       85.00       40.00
   113.96667   50.052388    84.97959       85.00       40.00
   113.98333   50.138532   85.007678       85.00       40.00
      114.00    50.14002   85.008096       85.00       40.00
   114.01667   50.067244   84.984444       85.00       40.00
   114.03333   50.107371   84.997577       85.00       40.00
      114.05    50.15436   85.012826       85.00       40.00
   114.06667     50.0805   84.988783       85.00       40.00
   114.08333   50.103757   84.996413       85.00       40.00
      114.10   50.024621   84.970796       85.00       40.00
   114.11667   50.126467   85.004045       85.00       40.00
   114.13333   50.115486   85.000453       85.00       40.00
      114.15   50.159614    85.01475       85.00       40.00
   114.16667   49.999882   84.962861       85.00       40.00
   114.18333   50.099961   84.995604       85.00       40.00
      114.20   50.029343   84.972754       85.00       40.00
   114.21667   49.982099   84.957669       85.00       40.00
   114.23333   50.037531   84.975985       85.00       40.00
      114.25   49.972232   84.955023       85.00       40.00
   114.26667   50.035937   84.976042       85.00       40.00
   114.28333   49.928847   84.941535       85.00       40.00
      114.30    50.11074   85.000969       85.00       40.00
   114.31667    50.08629   84.993037       85.00       40.00
   114.33333    49.90547   84.934494       85.00       40.00
      114.35   50.078952   84.991261       85.00       40.00
   114.36667   49.916619   84.938724       85.00       40.00
   114.38333   49.991245   84.963418       85.00       40.00
      114.40   49.819167   84.907954       85.00       40.00
   114.41667   50.007221   84.969664       85.00       40.00
   114.43333   49.983732   84.962303       85.00       40.00
      114.45   49.814442   84.907752       85.00       40.00
   114.46667   49.886122   84.931749       85.00       40.00
   114.48333   49.836845   84.916346       85.00       40.00
      114.50   49.840152   84.918113       85.00       40.00
   114.51667   49.860269   84.925312       85.00       40.00
   114.53333   49.756779   84.892393       85.00       40.00
      114.55   49.682599   84.869247       85.00       40.00
   114.56667    49.72065   84.882664       85.00       40.00
   114.58333   49.635561   84.856063       85.00       40.00
      114.60   49.673294   84.869487       85.00       40.00
   114.61667   49.574102   84.838424       85.00       40.00
   114.63333   49.621062   84.854985       85.00       40.00
      114.65   49.614591   84.854093       85.00       40.00
   114.66667   49.500438    84.81831       85.00       40.00
   114.68333   49.539795   84.832573       85.00       40.00
      114.70   49.546807   84.836237       85.00       40.00
   114.71667   49.398051   84.789387       85.00       40.00
   114.73333   49.373592    84.78321       85.00       40.00
      114.75   49.287741   84.757188       85.00       40.00
   114.76667   49.376772   84.788058       85.00       40.00
   114.78333   49.293219    84.76274       85.00       40.00
      114.80   49.272608   84.758031       85.00       40.00
   114.81667   49.178663   84.729595       85.00       40.00
   114.83333   49.233022   84.749457       85.00       40.00
      114.85    49.08396    84.70323       85.00       40.00
   114.86667   49.091881   84.708262       85.00       40.00
   114.88333   49.117513   84.718992       85.00       40.00
      114.90   49.020767   84.689972       85.00       40.00
   114.91667   48.925502   84.661673       85.00       40.00
   114.93333   48.936179   84.667943       85.00       40.00
      114.95   48.965744   84.680283       85.00       40.00
   114.96667   48.792089    84.62666       85.00       40.00
   114.98333   48.837066   84.644337       85.00       40.00
      115.00   48.713908   84.607378       85.00       40.00
   115.01667   48.605345   84.575455       85.00       40.00
   115.03333   48.655524   84.595243       85.00       40.00
      115.05   48.568615   84.570439       85.00       40.00
   115.06667    48.58374   84.578909       85.00       40.00
   115.08333   48.535861   84.566889       85.00       40.00
      115.10   48.285464   84.489337       85.00       40.00
   115.11667   48.351722   84.515052       85.00       40.00
   115.13333    48.29551   84.500862       85.00       40.00
      115.15    48.26501   84.495123       85.00       40.00
   115.16667   48.197672   84.477494       85.00       40.00
   115.18333    48.08255   84.444524       85.00       40.00
      115.20   47.987618   84.418372       85.00       40.00
   115.21667   48.004018   84.428518       85.00       40.00
   115.23333   47.877083   84.392127       85.00       40.00
      115.25    47.88811   84.400749       85.00       40.00
   115.26667    47.83656    84.38902       85.00       40.00
   115.28333   47.629378    84.32695       85.00       40.00
      115.30   47.722685   84.362779       85.00       40.00
   115.31667   47.465817   84.284825       85.00       40.00
   115.33333   47.469054   84.291815       85.00       40.00
      115.35   47.442886   84.289216       85.00       40.00
   115.36667   47.339624   84.261654       85.00       40.00
   115.38333   47.320877   84.261711       85.00       40.00
      115.40   47.221238   84.235552       85.00       40.00
   115.41667   47.241903   84.248598       85.00       40.00
   115.43333    47.11625   84.214117       85.00       40.00
      115.45   47.106151   84.217371       85.00       40.00
   115.46667   46.946648   84.172179       85.00       40.00
   115.48333   46.911315   84.167604       85.00       40.00
      115.50   46.806866   84.140667       85.00       40.00
   115.51667   46.719238   84.119406       85.00       40.00
   115.53333   46.643517    84.10218       85.00       40.00
      115.55   46.643416   84.109604       85.00       40.00
   115.56667   46.530394   84.080371       85.00       40.00
   115.58333   46.449363   84.061748       85.00       40.00
      115.60   46.398287   84.052988       85.00       40.00
   115.61667   46.233153   84.007336       85.00       40.00
   115.63333   46.172226   83.995836       85.00       40.00
      115.65   46.035543   83.959879       85.00       40.00
   115.66667   45.985074   83.952162       85.00       40.00
   115.68333   45.922092   83.940454       85.00       40.00
      115.70   45.749385   83.893283       85.00       40.00
   115.71667   45.741108   83.899792       85.00       40.00
   115.73333   45.639742   83.876079       85.00       40.00
      115.75   45.655855   83.890636       85.00       40.00
   115.76667   45.520252   83.855903       85.00       40.00
   115.78333    45.31691   83.799506       85.00       40.00
      115.80   45.451245   83.853012       85.00       40.00
   115.81667   45.345244   83.828186       85.00       40.00
   115.83333   45.251719   83.807609       85.00       40.00
      115.85   44.997191   83.735024       85.00       40.00
   115.86667   44.956024   83.732189       85.00       40.00
   115.88333   44.961993   83.744653       85.00       40.00
      115.90    44.89187   83.732354       85.00       40.00
   115.91667   44.727964   83.689764       85.00       40.00
   115.93333   44.648148   83.674779       85.00       40.00
      115.95   44.664103   83.690957       85.00       40.00
   115.96667   44.435895   83.627871       85.00       40.00
   115.98333   44.441567   83.641105       85.00       40.00
      116.00   44.374097   83.630526       85.00       40.00
   116.01667   44.276119   83.610147       85.00       40.00
   116.03333   44.222451   83.604298       85.00       40.00
      116.05   44.022686    83.55115       85.00       40.00
   116.06667   44.038946   83.568453       85.00       40.00
   116.08333   43.966371   83.556823       85.00       40.00
      116.10   43.793355   83.512738       85.00       40.00
   116.11667   43.699501   83.494674       85.00       40.00
   116.13333   43.755844   83.525436       85.00       40.00
      116.15   43.579069   83.480394       85.00       40.00
   116.16667   43.471238   83.458069       85.00       40.00
   116.18333   43.373006    83.43904       85.00       40.00
      116.20   43.262726   83.416265       85.00       40.00
   116.21667   43.184329   83.404012       85.00       40.00
   116.23333   43.133773   83.400883       85.00       40.00
      116.25   43.035443   83.382298       85.00       40.00
   116.26667   42.977692   83.377018       85.00       40.00
   116.28333   42.780919   83.326727       85.00       40.00
      116.30   42.793288   83.344633       85.00       40.00
   116.31667   42.721018    83.33496       85.00       40.00
   116.33333   42.631084   83.319644       85.00       40.00
      116.35   42.481209   83.285028       85.00       40.00
   116.36667     42.4795   83.298718       85.00       40.00
   116.38333   42.319606    83.26103       85.00       40.00
      116.40   42.154849   83.222078       85.00       40.00
   116.41667   42.136223   83.230808       85.00       40.00
   116.43333   42.078399   83.226763       85.00       40.00
      116.45   42.016983   83.221587       85.00       40.00
   116.46667    41.89261    83.19605       85.00       40.00
   116.48333   41.809501   83.184099       85.00       40.00
      116.50    41.74529   83.178372       85.00       40.00
   116.51667   41.652995    83.16359       85.00       40.00
   116.53333   41.635393   83.173138       85.00       40.00
      116.55   41.482066   83.138621       85.00       40.00
   116.56667   41.415353    83.13246       85.00       40.00
   116.58333   41.325458   83.118838       85.00       40.00
      116.60    41.21341   83.098149       85.00       40.00
   116.61667   41.083101   83.071715       85.00       40.00
   116.63333   41.114145   83.097791       85.00       40.00
      116.65   41.082991   83.103493       85.00       40.00
   116.66667   41.071944   83.115665       85.00       40.00
   116.68333   40.830762   83.053153       85.00       40.00
      116.70   40.778908   83.052518       85.00       40.00
   116.71667   40.610421   83.014089       85.00       40.00
   116.73333   40.576557   83.019608       85.00       40.00
      116.75   40.520866   83.018008       85.00       40.00
   116.76667   40.467266   83.017099       85.00       40.00
   116.78333   40.386142   83.007277       85.00       40.00
      116.80   40.218834   82.969607       85.00       40.00
   116.81667   40.209988   82.983604       85.00       40.00
   116.83333   40.166125   82.986136       85.00       40.00
      116.85   40.124083   82.989237       85.00       40.00
   116.86667   40.030799   82.975706       85.00       40.00
   116.88333   39.924547   82.958085       85.00       40.00
      116.90   39.890309   82.963948       85.00       40.00
   116.91667   39.807411   82.953993       85.00       40.00
   116.93333   39.727788   82.945182       85.00       40.00
      116.95   39.648804   82.936651       85.00       40.00
   116.96667   39.529236   82.915039       85.00       40.00
   116.98333   39.504384   82.924301       85.00       40.00
      117.00   39.477006   82.932669       85.00       40.00
   117.01667   39.369261   82.914921       85.00       40.00
   117.03333   39.258142   82.896227       85.00       40.00
      117.05     39.2529   82.912002       85.00       40.00
   117.06667   39.206785   82.914399       85.00       40.00
   117.08333   39.090649   82.894083       85.00       40.00
      117.10   39.125235   82.922783       85.00       40.00
   117.11667   38.940798   82.880263       85.00       40.00
   117.13333   38.904571   82.886128       85.00       40.00
      117.15   38.799052   82.869488       85.00       40.00
   117.16667   38.859616   82.906811       85.00       40.00
   117.18333   38.667684   82.861994       85.00       40.00
      117.20   38.644536    82.87225       85.00       40.00
   117.21667   38.654033      82.893       85.00       40.00
   117.23333    38.57675   82.885454       85.00       40.00
      117.25   38.549149   82.894072       85.00       40.00
