Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  Manual Mode

  

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
      311.00   71.214801   84.842283       85.00       50.00
   311.01667   71.037555   84.834898       85.00       50.00
   311.03333   71.426463   84.851103       85.00       50.00
      311.05   70.701232   84.820885       85.00       50.00
   311.06667   71.019497   84.834146       85.00       50.00
   311.08333   70.040896   84.793371       85.00       50.00
      311.10   70.625578   84.817732       85.00       50.00
   311.11667   70.880934   84.828372       85.00       50.00
   311.13333   70.710094   84.821254       85.00       50.00
      311.15    70.11177   84.796324       85.00       50.00
   311.16667   70.424991   84.809375       85.00       50.00
   311.18333   70.269083   84.802878       85.00       50.00
      311.20   71.584964   84.857707       85.00       50.00
   311.21667   71.681177   84.861716       85.00       50.00
   311.23333   71.464134   84.852672       85.00       50.00
      311.25   71.043867   84.835161       85.00       50.00
   311.26667   71.081881   84.836745       85.00       50.00
   311.28333    71.00432   84.833513       85.00       50.00
      311.30   70.953612   84.831401       85.00       50.00
   311.31667   71.051383   84.835474       85.00       50.00
   311.33333   71.716264   84.863178       85.00       50.00
      311.35   70.461605     84.8109       85.00       50.00
   311.36667   71.507113   84.854463       85.00       50.00
   311.38333   71.033264   84.834719       85.00       50.00
      311.40   71.258027   84.844084       85.00       50.00
   311.41667   71.570339   84.857097       85.00       50.00
   311.43333   70.516615   84.813192       85.00       50.00
      311.45   70.772983   84.823874       85.00       50.00
   311.46667   70.279399   84.803308       85.00       50.00
   311.48333   69.875944   84.786498       85.00       50.00
      311.50   70.874788   84.828116       85.00       50.00
   311.51667   70.157831   84.798243       85.00       50.00
   311.53333   69.819579   84.784149       85.00       50.00
      311.55   70.791092   84.824629       85.00       50.00
   311.56667   70.066364   84.794432       85.00       50.00
   311.58333   69.641181   84.776716       85.00       50.00
      311.60   70.344204   84.806008       85.00       50.00
   311.61667   70.607467   84.816978       85.00       50.00
   311.63333   70.369627   84.807068       85.00       50.00
      311.65   69.405843    84.76691       85.00       50.00
   311.66667   69.955068   84.789795       85.00       50.00
   311.68333   70.329555   84.805398       85.00       50.00
      311.70   70.176945   84.799039       85.00       50.00
   311.71667   69.537566   84.772399       85.00       50.00
   311.73333   70.194886   84.799787       85.00       50.00
      311.75   69.611629   84.775485       85.00       50.00
   311.76667   69.653664   84.777236       85.00       50.00
   311.78333   69.272046   84.761335       85.00       50.00
      311.80   69.484629   84.770193       85.00       50.00
   311.81667   69.377158   84.765715       85.00       50.00
   311.83333   68.468443   84.727852       85.00       50.00
      311.85   68.792395    84.74135       85.00       50.00
   311.86667   69.313677    84.76307       85.00       50.00
   311.88333   69.598702   84.774946       85.00       50.00
      311.90   69.315992   84.763166       85.00       50.00
   311.91667   68.182643   84.715943       85.00       50.00
   311.93333   68.485483   84.728562       85.00       50.00
      311.95   69.140306   84.755846       85.00       50.00
   311.96667   68.454951    84.72729       85.00       50.00
   311.98333   68.589721   84.732905       85.00       50.00
      312.00   68.061894   84.710912       85.00       50.00
   312.01667   68.267891   84.719495       85.00       50.00
   312.03333   68.095214   84.712301       85.00       50.00
      312.05   68.010517   84.708772       85.00       50.00
   312.06667   68.517058   84.729877       85.00       50.00
   312.08333     68.2061   84.716921       85.00       50.00
      312.10   67.786668   84.699445       85.00       50.00
   312.11667    67.49252   84.687188       85.00       50.00
   312.13333   67.733537   84.697231       85.00       50.00
      312.15   67.897898   84.704079       85.00       50.00
   312.16667   68.531463   84.730478       85.00       50.00
   312.18333   67.875245   84.703135       85.00       50.00
      312.20   67.736496   84.697354       85.00       50.00
   312.21667   66.728189   84.655341       85.00       50.00
   312.23333   67.595234   84.691468       85.00       50.00
      312.25   66.901241   84.662552       85.00       50.00
   312.26667   67.816779   84.700699       85.00       50.00
   312.28333   67.632354   84.693015       85.00       50.00
      312.30    66.26708   84.636128       85.00       50.00
   312.31667   66.711921   84.654663       85.00       50.00
   312.33333   67.059933   84.669164       85.00       50.00
      312.35   67.427981   84.684499       85.00       50.00
   312.36667   66.934911   84.663955       85.00       50.00
   312.38333    66.35857    84.63994       85.00       50.00
      312.40   66.235998   84.634833       85.00       50.00
   312.41667   66.332074   84.638836       85.00       50.00
   312.43333   65.497995   84.604083       85.00       50.00
      312.45   66.896903   84.662371       85.00       50.00
   312.46667    66.65711    84.65238       85.00       50.00
   312.48333   66.641942   84.651748       85.00       50.00
      312.50   66.441411   84.643392       85.00       50.00
   312.51667   66.464798   84.644367       85.00       50.00
   312.53333   65.202494   84.591771       85.00       50.00
      312.55   66.146716   84.631113       85.00       50.00
   312.56667   65.796019   84.616501       85.00       50.00
   312.58333   65.292702   84.595529       85.00       50.00
      312.60   66.261726   84.635905       85.00       50.00
   312.61667   65.871157   84.619632       85.00       50.00
   312.63333   66.504127   84.646005       85.00       50.00
      312.65   66.032371   84.626349       85.00       50.00
   312.66667   65.507117   84.604463       85.00       50.00
   312.68333   64.850467   84.577103       85.00       50.00
      312.70   66.441048   84.643377       85.00       50.00
   312.71667   65.855974   84.618999       85.00       50.00
   312.73333   66.166166   84.631924       85.00       50.00
      312.75   65.481138   84.603381       85.00       50.00
   312.76667   65.704574   84.612691       85.00       50.00
   312.78333   65.982087   84.624254       85.00       50.00
      312.80   66.334532   84.638939       85.00       50.00
   312.81667   65.765269    84.61522       85.00       50.00
   312.83333   65.495169   84.603965       85.00       50.00
      312.85   65.767067   84.615294       85.00       50.00
   312.86667   66.234454   84.634769       85.00       50.00
   312.88333   66.166861   84.631953       85.00       50.00
      312.90   66.029079   84.626212       85.00       50.00
   312.91667   65.881271   84.620053       85.00       50.00
   312.93333   65.978024   84.624084       85.00       50.00
      312.95    65.25099   84.593791       85.00       50.00
   312.96667   65.704014   84.612667       85.00       50.00
   312.98333   66.130541   84.630439       85.00       50.00
      313.00    65.92388   84.621828       85.00       50.00
   313.01667   65.345207   84.597717       85.00       50.00
   313.03333    65.99976    84.62499       85.00       50.00
      313.05   65.981785   84.624241       85.00       50.00
   313.06667   65.678655   84.611611       85.00       50.00
   313.08333   65.923821   84.621826       85.00       50.00
      313.10   66.090926   84.628789       85.00       50.00
   313.11667   66.289186   84.637049       85.00       50.00
   313.13333   66.396295   84.641512       85.00       50.00
      313.15   66.217099   84.634046       85.00       50.00
   313.16667   65.584013   84.607667       85.00       50.00
   313.18333   66.291185   84.637133       85.00       50.00
      313.20   65.663123   84.610963       85.00       50.00
   313.21667   66.981968   84.665915       85.00       50.00
   313.23333   65.960369   84.623349       85.00       50.00
      313.25   65.866786   84.619449       85.00       50.00
   313.26667   66.523832   84.646826       85.00       50.00
   313.28333   66.534484    84.64727       85.00       50.00
      313.30   66.451997   84.643833       85.00       50.00
   313.31667   66.786327   84.657764       85.00       50.00
   313.33333   66.983792   84.665991       85.00       50.00
      313.35   66.436999   84.643208       85.00       50.00
   313.36667   67.190459   84.674602       85.00       50.00
   313.38333   67.853659   84.702236       85.00       50.00
      313.40   67.159488   84.673312       85.00       50.00
   313.41667   67.262921   84.677622       85.00       50.00
   313.43333   66.486203   84.645258       85.00       50.00
      313.45   67.092467   84.670519       85.00       50.00
   313.46667   67.510633   84.687943       85.00       50.00
   313.48333   67.511611   84.687984       85.00       50.00
      313.50   68.077292   84.711554       85.00       50.00
   313.51667   67.235542   84.676481       85.00       50.00
   313.53333   67.208982   84.675374       85.00       50.00
      313.55   68.027368   84.709474       85.00       50.00
   313.56667   67.810361   84.700432       85.00       50.00
   313.58333    68.10928   84.712887       85.00       50.00
      313.60   67.862864   84.702619       85.00       50.00
   313.61667   68.279317   84.719972       85.00       50.00
   313.63333   68.140089    84.71417       85.00       50.00
      313.65   68.195047    84.71646       85.00       50.00
   313.66667   68.683894   84.736829       85.00       50.00
   313.68333   67.730876    84.69712       85.00       50.00
      313.70   68.401702   84.725071       85.00       50.00
   313.71667   68.194611   84.716442       85.00       50.00
   313.73333   68.120689   84.713362       85.00       50.00
      313.75    69.22982   84.759576       85.00       50.00
   313.76667   69.031791   84.751325       85.00       50.00
   313.78333   68.986461   84.749436       85.00       50.00
      313.80   68.923657   84.746819       85.00       50.00
   313.81667   69.148974   84.756207       85.00       50.00
   313.83333   68.760443   84.740018       85.00       50.00
      313.85   69.873538   84.786397       85.00       50.00
   313.86667   69.483326   84.770139       85.00       50.00
   313.88333   69.638526   84.776605       85.00       50.00
      313.90   69.829027   84.784543       85.00       50.00
   313.91667   70.207385   84.800308       85.00       50.00
   313.93333   69.701969   84.779249       85.00       50.00
      313.95   69.955434    84.78981       85.00       50.00
   313.96667   68.988909   84.749538       85.00       50.00
   313.98333   69.812949   84.783873       85.00       50.00
      314.00   70.182917   84.799288       85.00       50.00
Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  PID ( P= DA, I= off, D= off, F = off)

  Tuning: Gain = -25.0 [%/°C] , Sample Time = 1.0 [sec]

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
   314.01667   70.081679    84.79507       85.00       50.00
   314.03333   69.194335   84.767773       85.00       50.00
      314.05   69.502189   84.780088       85.00       50.00
   314.06667    70.21214   84.808486       85.00       50.00
   314.08333   70.477549   84.819102       85.00       50.00
      314.10   70.589039   84.823562       85.00       50.00
   314.11667   70.557871   84.822315       85.00       50.00
   314.13333   70.178367   84.807135       85.00       50.00
      314.15   70.749536   84.829981       85.00       50.00
   314.16667   70.093491    84.80374       85.00       50.00
   314.18333   69.849846   84.793994       85.00       50.00
      314.20   70.796544   84.831862       85.00       50.00
   314.21667   70.465195   84.818608       85.00       50.00
   314.23333   70.558096   84.822324       85.00       50.00
      314.25   70.448432   84.817937       85.00       50.00
   314.26667   70.582757    84.82331       85.00       50.00
   314.28333   71.127652   84.845106       85.00       50.00
      314.30   70.964084   84.838563       85.00       50.00
   314.31667   70.967216   84.838689       85.00       50.00
   314.33333   71.225255    84.84901       85.00       50.00
      314.35   70.549643   84.821986       85.00       50.00
   314.36667   71.070743    84.84283       85.00       50.00
   314.38333   70.590643   84.823626       85.00       50.00
      314.40   71.322304   84.852892       85.00       50.00
   314.41667   70.862312   84.834492       85.00       50.00
   314.43333   70.063409   84.802536       85.00       50.00
      314.45   70.782439   84.831298       85.00       50.00
   314.46667   71.249607   84.849984       85.00       50.00
   314.48333     71.4173   84.856692       85.00       50.00
      314.50   71.246818   84.849873       85.00       50.00
   314.51667   70.437989    84.81752       85.00       50.00
   314.53333   71.732832   84.869313       85.00       50.00
      314.55   70.369627   84.814785       85.00       50.00
   314.56667   70.822197   84.832888       85.00       50.00
   314.58333    70.93859   84.837544       85.00       50.00
      314.60   71.111913   84.844477       85.00       50.00
   314.61667   70.839857   84.833594       85.00       50.00
   314.63333   71.356727   84.854269       85.00       50.00
      314.65   70.844834   84.833793       85.00       50.00
   314.66667   70.448362   84.817934       85.00       50.00
   314.68333   71.014726   84.840589       85.00       50.00
      314.70   70.579132   84.823165       85.00       50.00
   314.71667   70.027036   84.801081       85.00       50.00
   314.73333   69.668544   84.786742       85.00       50.00
      314.75   69.646945   84.785878       85.00       50.00
   314.76667   70.536167   84.821447       85.00       50.00
   314.78333   70.690579   84.827623       85.00       50.00
      314.80   70.284256    84.81137       85.00       50.00
   314.81667    70.82257   84.832903       85.00       50.00
   314.83333   70.489827   84.819593       85.00       50.00
      314.85   70.649732   84.825989       85.00       50.00
   314.86667   70.156756    84.80627       85.00       50.00
   314.88333   70.169662   84.806786       85.00       50.00
      314.90   69.510566   84.780423       85.00       50.00
   314.91667   69.784297   84.791372       85.00       50.00
   314.93333   70.338841   84.813554       85.00       50.00
      314.95   70.393081   84.815723       85.00       50.00
   314.96667   69.616945   84.784678       85.00       50.00
   314.98333   69.570907   84.782836       85.00       50.00
      315.00   69.316761    84.77267       85.00       50.00
   315.01667   69.363955   84.774558       85.00       50.00
   315.03333   69.353249    84.77413       85.00       50.00
      315.05    69.33598   84.773439       85.00       50.00
   315.06667   69.308285   84.772331       85.00       50.00
   315.08333    69.41994   84.776798       85.00       50.00
      315.10   69.795795   84.791832       85.00       50.00
   315.11667   68.867491     84.7547       85.00       50.00
   315.13333   69.515094   84.780604       85.00       50.00
      315.15   69.627608   84.785104       85.00       50.00
   315.16667    68.89308   84.755723       85.00       50.00
   315.18333   69.093764   84.763751       85.00       50.00
      315.20   68.365458   84.734618       85.00       50.00
   315.21667   68.734991     84.7494       85.00       50.00
   315.23333   68.819196   84.752768       85.00       50.00
      315.25   68.789971   84.751599       85.00       50.00
   315.26667   68.600988    84.74404       85.00       50.00
   315.28333     68.2656   84.730624       85.00       50.00
      315.30   68.296081   84.731843       85.00       50.00
   315.31667   68.036844   84.721474       85.00       50.00
   315.33333   68.035511    84.72142       85.00       50.00
      315.35   67.079018   84.683161       85.00       50.00
   315.36667    67.44078   84.697631       85.00       50.00
   315.38333   68.354388   84.734176       85.00       50.00
      315.40   68.263685   84.730547       85.00       50.00
   315.41667   66.368599   84.654744       85.00       50.00
   315.43333   67.799973   84.711999       85.00       50.00
      315.45   67.318154   84.692726       85.00       50.00
   315.46667   67.663285   84.706531       85.00       50.00
   315.48333   67.832524   84.713301       85.00       50.00
      315.50   67.277826   84.691113       85.00       50.00
   315.51667   67.401407   84.696056       85.00       50.00
   315.53333   67.193453   84.687738       85.00       50.00
      315.55   67.220548   84.688822       85.00       50.00
   315.56667   67.591751    84.70367       85.00       50.00
   315.58333   66.718666   84.668747       85.00       50.00
      315.60   66.882827   84.675313       85.00       50.00
   315.61667   66.999097   84.679964       85.00       50.00
   315.63333   66.584184   84.663367       85.00       50.00
      315.65   66.140128   84.645605       85.00       50.00
   315.66667   65.984931   84.639397       85.00       50.00
   315.68333   67.336874   84.693475       85.00       50.00
      315.70   66.910317   84.676413       85.00       50.00
   315.71667   66.748718   84.669949       85.00       50.00
   315.73333   66.503051   84.660122       85.00       50.00
      315.75   66.399822   84.655993       85.00       50.00
   315.76667    65.97748   84.639099       85.00       50.00
   315.78333   65.935467   84.637419       85.00       50.00
      315.80   66.618915   84.664757       85.00       50.00
   315.81667   66.376253    84.65505       85.00       50.00
   315.83333   66.090958   84.643638       85.00       50.00
      315.85   65.920135   84.636805       85.00       50.00
   315.86667   66.031958   84.641278       85.00       50.00
   315.88333   65.867174   84.634687       85.00       50.00
      315.90   66.278115   84.651125       85.00       50.00
   315.91667   65.838076   84.633523       85.00       50.00
   315.93333   65.553824   84.622153       85.00       50.00
      315.95   66.324732   84.652989       85.00       50.00
   315.96667   65.190179   84.607607       85.00       50.00
   315.98333   65.551741    84.62207       85.00       50.00
      316.00   66.259817   84.650393       85.00       50.00
   316.01667   66.314552   84.652582       85.00       50.00
   316.03333   65.976655   84.639066       85.00       50.00
      316.05   66.304469   84.652179       85.00       50.00
   316.06667   65.782978   84.631319       85.00       50.00
   316.08333   65.896546   84.635862       85.00       50.00
      316.10   64.864285   84.594571       85.00       50.00
   316.11667   66.617748    84.66471       85.00       50.00
   316.13333   65.887238    84.63549       85.00       50.00
      316.15    66.24212   84.649685       85.00       50.00
   316.16667   66.151091   84.646044       85.00       50.00
   316.18333   65.576507    84.62306       85.00       50.00
      316.20   65.383331   84.615333       85.00       50.00
   316.21667   65.883193   84.635328       85.00       50.00
   316.23333   65.550797   84.622032       85.00       50.00
      316.25   65.911281   84.636451       85.00       50.00
   316.26667   66.172764   84.646911       85.00       50.00
   316.28333   66.139888   84.645596       85.00       50.00
      316.30   66.049124   84.641965       85.00       50.00
   316.31667   66.175618   84.647025       85.00       50.00
   316.33333   65.101341   84.604054       85.00       50.00
      316.35   65.127338   84.605094       85.00       50.00
   316.36667   66.754438   84.670178       85.00       50.00
   316.38333   66.279022   84.651161       85.00       50.00
      316.40   66.331932   84.653277       85.00       50.00
   316.41667   66.553467   84.662139       85.00       50.00
   316.43333   66.113967   84.644559       85.00       50.00
      316.45   66.538948   84.661558       85.00       50.00
   316.46667   66.873675   84.674947       85.00       50.00
   316.48333   65.565682   84.622627       85.00       50.00
      316.50   66.826813   84.673073       85.00       50.00
   316.51667   66.155364   84.646215       85.00       50.00
   316.53333   67.122282   84.684891       85.00       50.00
      316.55   67.331647   84.693266       85.00       50.00
   316.56667    65.88665   84.635466       85.00       50.00
   316.58333    67.22674    84.68907       85.00       50.00
      316.60   66.859013   84.674361       85.00       50.00
   316.61667   67.617507     84.7047       85.00       50.00
   316.63333   66.716924   84.668677       85.00       50.00
      316.65   67.386936   84.695477       85.00       50.00
   316.66667   67.094033   84.683761       85.00       50.00
   316.68333   67.219045   84.688762       85.00       50.00
      316.70   67.874071   84.714963       85.00       50.00
   316.71667   67.957748    84.71831       85.00       50.00
   316.73333   67.973343   84.718934       85.00       50.00
      316.75   67.708972   84.708359       85.00       50.00
   316.76667    67.90153   84.716061       85.00       50.00
   316.78333   67.957499     84.7183       85.00       50.00
      316.80   67.077044   84.683082       85.00       50.00
   316.81667   67.758324   84.710333       85.00       50.00
   316.83333   67.588393   84.703536       85.00       50.00
      316.85   67.283186   84.691327       85.00       50.00
   316.86667   66.988769   84.679551       85.00       50.00
   316.88333   67.178368   84.687135       85.00       50.00
      316.90    68.91544   84.756618       85.00       50.00
   316.91667   67.774949   84.710998       85.00       50.00
   316.93333   68.025655   84.721026       85.00       50.00
      316.95   67.213501    84.68854       85.00       50.00
   316.96667   68.510692   84.740428       85.00       50.00
   316.98333   69.092757    84.76371       85.00       50.00
      317.00   68.341404   84.733656       85.00       50.00
   317.01667   67.589159   84.703566       85.00       50.00
   317.03333   68.358237   84.734329       85.00       50.00
      317.05   68.734393   84.749376       85.00       50.00
   317.06667   69.047018   84.761881       85.00       50.00
   317.08333   69.041692   84.761668       85.00       50.00
      317.10    69.38342   84.775337       85.00       50.00
   317.11667   70.024141   84.800966       85.00       50.00
   317.13333   68.964007    84.75856       85.00       50.00
      317.15   70.542192   84.821688       85.00       50.00
   317.16667   69.267109   84.770684       85.00       50.00
   317.18333   69.136551   84.765462       85.00       50.00
      317.20   69.548714   84.781949       85.00       50.00
   317.21667   69.924858   84.796994       85.00       50.00
   317.23333   70.351633   84.814065       85.00       50.00
      317.25    69.60532   84.784213       85.00       50.00
   317.26667    69.52634   84.781054       85.00       50.00
   317.28333   70.774249    84.83097       85.00       50.00
      317.30   69.677529   84.787101       85.00       50.00
   317.31667    70.16317   84.806527       85.00       50.00
   317.33333   69.460225   84.778409       85.00       50.00
      317.35   70.422164   84.816887       85.00       50.00
   317.36667   70.096724   84.803869       85.00       50.00
   317.38333   69.623446   84.784938       85.00       50.00
      317.40   70.689224   84.827569       85.00       50.00
   317.41667   70.686551   84.827462       85.00       50.00
   317.43333   70.613788   84.824552       85.00       50.00
      317.45   70.864193   84.834568       85.00       50.00
   317.46667   71.068541   84.842742       85.00       50.00
   317.48333    70.55859   84.822344       85.00       50.00
      317.50   70.241129   84.809645       85.00       50.00
   317.51667   70.279112   84.811164       85.00       50.00
   317.53333   71.144559   84.845782       85.00       50.00
      317.55   70.663361   84.826534       85.00       50.00
   317.56667   70.928035   84.837121       85.00       50.00
   317.58333   70.040051   84.801602       85.00       50.00
      317.60   71.523059   84.860922       85.00       50.00
   317.61667    70.99244   84.839698       85.00       50.00
   317.63333   71.071579   84.842863       85.00       50.00
      317.65   71.424705   84.856988       85.00       50.00
   317.66667   70.920895   84.836836       85.00       50.00
   317.68333   71.051345   84.842054       85.00       50.00
      317.70   69.994042   84.799762       85.00       50.00
   317.71667   70.677431   84.827097       85.00       50.00
   317.73333   71.268668   84.850747       85.00       50.00
      317.75   70.560336   84.822413       85.00       50.00
   317.76667   70.976346   84.839054       85.00       50.00
   317.78333   71.792559   84.871702       85.00       50.00
      317.80   70.963562   84.838542       85.00       50.00
   317.81667   70.908032   84.836321       85.00       50.00
   317.83333   71.100226   84.844009       85.00       50.00
      317.85   71.134349   84.845374       85.00       50.00
   317.86667   70.558693   84.822348       85.00       50.00
   317.88333    69.92184   84.796874       85.00       50.00
      317.90   70.694816   84.827793       85.00       50.00
   317.91667   70.575962   84.823038       85.00       50.00
   317.93333   70.825404   84.833016       85.00       50.00
      317.95   71.205053   84.848202       85.00       50.00
   317.96667    70.80694   84.832278       85.00       50.00
   317.98333   70.957841   84.838314       85.00       50.00
      318.00   70.676888   84.827076       85.00       50.00
   318.01667    70.81257   84.832503       85.00       50.00
   318.03333   70.679916   84.827197       85.00       50.00
      318.05   69.667909   84.786716       85.00       50.00
   318.06667   70.977426   84.839097       85.00       50.00
   318.08333   70.398826   84.815953       85.00       50.00
      318.10   69.839601   84.793584       85.00       50.00
   318.11667   69.855375   84.794215       85.00       50.00
   318.13333   70.704052   84.828162       85.00       50.00
      318.15    70.16745   84.806698       85.00       50.00
   318.16667   70.454075   84.818163       85.00       50.00
   318.18333   70.266667   84.810667       85.00       50.00
      318.20   69.337478   84.773499       85.00       50.00
   318.21667   70.184048   84.807362       85.00       50.00
   318.23333   70.009643   84.800386       85.00       50.00
      318.25   69.278585   84.771143       85.00       50.00
   318.26667   69.589676   84.783587       85.00       50.00
   318.28333   69.045611   84.761824       85.00       50.00
      318.30   69.363004    84.77452       85.00       50.00
   318.31667   69.537347   84.781494       85.00       50.00
   318.33333   69.442819   84.777713       85.00       50.00
      318.35   69.435187   84.777407       85.00       50.00
   318.36667   69.296894   84.771876       85.00       50.00
   318.38333   69.001123   84.760045       85.00       50.00
      318.40   69.304603   84.772184       85.00       50.00
   318.41667   68.372403   84.734896       85.00       50.00
   318.43333   69.146131   84.765845       85.00       50.00
      318.45   68.661055   84.746442       85.00       50.00
   318.46667   68.872086   84.754883       85.00       50.00
   318.48333   68.602253    84.74409       85.00       50.00
      318.50   68.225745    84.72903       85.00       50.00
   318.51667   68.353222   84.734129       85.00       50.00
   318.53333   68.420025   84.736801       85.00       50.00
      318.55   68.549199   84.741968       85.00       50.00
   318.56667   67.926402   84.717056       85.00       50.00
   318.58333   68.473116   84.738925       85.00       50.00
      318.60   67.769464   84.710779       85.00       50.00
   318.61667   67.666589   84.706664       85.00       50.00
   318.63333   67.489006    84.69956       85.00       50.00
      318.65   67.367155   84.694686       85.00       50.00
   318.66667   67.890536   84.715621       85.00       50.00
   318.68333   67.652936   84.706117       85.00       50.00
      318.70   67.182152   84.687286       85.00       50.00
   318.71667   67.297982   84.691919       85.00       50.00
   318.73333   67.564338   84.702574       85.00       50.00
      318.75   68.013831   84.720553       85.00       50.00
   318.76667   67.791139   84.711646       85.00       50.00
   318.78333    67.22998   84.689199       85.00       50.00
      318.80   67.096708   84.683868       85.00       50.00
   318.81667    66.45179   84.658072       85.00       50.00
   318.83333   66.805991    84.67224       85.00       50.00
      318.85   66.498977   84.659959       85.00       50.00
   318.86667   66.916158   84.676646       85.00       50.00
   318.88333   66.300513   84.652021       85.00       50.00
      318.90   66.776262    84.67105       85.00       50.00
   318.91667   67.195865   84.687835       85.00       50.00
   318.93333   66.802134   84.672085       85.00       50.00
      318.95   65.875581   84.635023       85.00       50.00
   318.96667   66.690062   84.667602       85.00       50.00
   318.98333    66.70619   84.668248       85.00       50.00
      319.00   66.604199   84.664168       85.00       50.00
   319.01667   65.667274   84.626691       85.00       50.00
   319.03333   65.696228   84.627849       85.00       50.00
      319.05   66.676931   84.667077       85.00       50.00
   319.06667   65.998526   84.639941       85.00       50.00
   319.08333   66.698548   84.667942       85.00       50.00
      319.10   66.064579   84.642583       85.00       50.00
   319.11667   66.304535   84.652181       85.00       50.00
   319.13333   65.828363   84.633135       85.00       50.00
      319.15   65.765154   84.630606       85.00       50.00
   319.16667   65.221384   84.608855       85.00       50.00
   319.18333   65.698169   84.627927       85.00       50.00
      319.20   66.453869   84.658155       85.00       50.00
   319.21667   65.903201   84.636128       85.00       50.00
   319.23333   65.526506    84.62106       85.00       50.00
      319.25   66.430966   84.657239       85.00       50.00
   319.26667   65.432489     84.6173       85.00       50.00
   319.28333   65.404446   84.616178       85.00       50.00
      319.30   65.975202   84.639008       85.00       50.00
   319.31667   65.279823   84.611193       85.00       50.00
   319.33333   65.108904   84.604356       85.00       50.00
      319.35   65.348196   84.613928       85.00       50.00
   319.36667   65.691337   84.627653       85.00       50.00
   319.38333   65.920263   84.636811       85.00       50.00
      319.40   65.871068   84.634843       85.00       50.00
   319.41667   65.812234   84.632489       85.00       50.00
   319.43333    65.85762   84.634305       85.00       50.00
      319.45   66.181717   84.647269       85.00       50.00
   319.46667    65.27093   84.610837       85.00       50.00
   319.48333   65.984834   84.639393       85.00       50.00
      319.50    66.04153   84.641661       85.00       50.00
   319.51667   66.077411   84.643096       85.00       50.00
   319.53333    66.15064   84.646026       85.00       50.00
      319.55   66.162709   84.646508       85.00       50.00
   319.56667   66.273785   84.650951       85.00       50.00
   319.58333   66.336972   84.653479       85.00       50.00
      319.60   66.509808   84.660392       85.00       50.00
   319.61667   66.054295   84.642172       85.00       50.00
   319.63333   65.593103   84.623724       85.00       50.00
      319.65   65.496208   84.619848       85.00       50.00
   319.66667   65.772072   84.630883       85.00       50.00
   319.68333    66.32269   84.652908       85.00       50.00
      319.70   65.705625   84.628225       85.00       50.00
   319.71667   65.522995    84.62092       85.00       50.00
   319.73333   66.768633   84.670745       85.00       50.00
      319.75   67.162596   84.686504       85.00       50.00
   319.76667    66.17436   84.646974       85.00       50.00
   319.78333   66.490602   84.659624       85.00       50.00
      319.80   66.510175   84.660407       85.00       50.00
   319.81667   66.886384   84.675455       85.00       50.00
   319.83333   66.793078   84.671723       85.00       50.00
      319.85   67.027444   84.681098       85.00       50.00
   319.86667   66.310794   84.652432       85.00       50.00
   319.88333   66.617256    84.66469       85.00       50.00
      319.90   66.839961   84.673598       85.00       50.00
   319.91667   67.892787   84.715711       85.00       50.00
   319.93333   67.838063   84.713523       85.00       50.00
      319.95   67.252069   84.690083       85.00       50.00
   319.96667    67.92907   84.717163       85.00       50.00
   319.98333   67.298556   84.691942       85.00       50.00
      320.00   67.628923   84.705157       85.00       50.00
   320.01667   67.537027   84.701481       85.00       50.00
   320.03333   68.193787   84.727751       85.00       50.00
      320.05   67.318544   84.692742       85.00       50.00
   320.06667   68.013789   84.720552       85.00       50.00
   320.08333   67.845299   84.713812       85.00       50.00
      320.10   67.314384   84.692575       85.00       50.00
   320.11667   67.621585   84.704863       85.00       50.00
   320.13333   68.245504    84.72982       85.00       50.00
      320.15   68.064266   84.722571       85.00       50.00
   320.16667   68.455014   84.738201       85.00       50.00
   320.18333   68.314362   84.732574       85.00       50.00
      320.20   68.242159   84.729686       85.00       50.00
   320.21667   68.750203   84.750008       85.00       50.00
   320.23333   68.372701   84.734908       85.00       50.00
      320.25   69.353143   84.774126       85.00       50.00
   320.26667   69.069386   84.762775       85.00       50.00
   320.28333   68.455668   84.738227       85.00       50.00
      320.30   69.604179   84.784167       85.00       50.00
   320.31667   69.877948   84.795118       85.00       50.00
   320.33333   68.649302   84.745972       85.00       50.00
      320.35   69.426752    84.77707       85.00       50.00
   320.36667   69.951958   84.798078       85.00       50.00
   320.38333   69.413061   84.776522       85.00       50.00
      320.40   70.430804   84.817232       85.00       50.00
   320.41667   69.793048   84.791722       85.00       50.00
   320.43333   69.566433   84.782657       85.00       50.00
      320.45   69.801929   84.792077       85.00       50.00
   320.46667   70.059604   84.802384       85.00       50.00
   320.48333   70.167741    84.80671       85.00       50.00
      320.50   70.056431   84.802257       85.00       50.00
   320.51667   70.286397   84.811456       85.00       50.00
   320.53333   70.044481   84.801779       85.00       50.00
      320.55   70.552081   84.822083       85.00       50.00
   320.56667   69.793271   84.791731       85.00       50.00
   320.58333   70.182113   84.807285       85.00       50.00
      320.60   70.414422   84.816577       85.00       50.00
   320.61667   70.290042   84.811602       85.00       50.00
   320.63333   70.394148   84.815766       85.00       50.00
      320.65   70.292262    84.81169       85.00       50.00
   320.66667   70.309103   84.812364       85.00       50.00
   320.68333   71.011382   84.840455       85.00       50.00
