Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  PID ( P= DA, I= ARW, D= off, F = off)

  Tuning: Gain = -4.0 [%/°C] , Reset Time = 4.0 [min], Sample Time = 1.0 [sec]

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
   116.21667   50.207406   85.022891       85.00       45.00
   116.23333   50.001873   84.971626       85.00       45.00
      116.25   50.150262   85.008687       85.00       45.00
   116.26667    50.06488   84.987394       85.00       45.00
   116.28333    50.10564   84.997594       85.00       45.00
      116.30   50.118168   85.000723       85.00       45.00
   116.31667   50.118827   85.000884       85.00       45.00
   116.33333   50.168097   85.013146       85.00       45.00
      116.35   50.026128   84.977747       85.00       45.00
   116.36667   50.115098   84.999989       85.00       45.00
   116.38333   49.948852     84.9586       85.00       45.00
      116.40   50.079496   84.991298       85.00       45.00
   116.41667    50.00046   84.971657       85.00       45.00
   116.43333   50.109189   84.998844       85.00       45.00
      116.45   49.952788   84.959911       85.00       45.00
   116.46667   50.143874    85.00765       85.00       45.00
   116.48333   50.147121   85.008427       85.00       45.00
      116.50   50.182305   85.017152       85.00       45.00
   116.51667   50.227408   85.028309       85.00       45.00
   116.53333   50.100677   84.996641       85.00       45.00
      116.55   50.259809   85.036272       85.00       45.00
   116.56667   50.047948   84.983376       85.00       45.00
   116.58333    50.08761    84.99332       85.00       45.00
      116.60   50.088934   84.993677       85.00       45.00
   116.61667   50.253836   85.034758       85.00       45.00
   116.63333   50.048046    84.98338       85.00       45.00
      116.65   50.078884   84.991126       85.00       45.00
   116.66667    50.09002   84.993935       85.00       45.00
Time Units = Minutes

  Process:  Single Loop Jacketed Reactor


  Controller:  Manual Mode

  

        Time     Controller   Process
       (Min)       Output     Variable   Set Point   Disturbance
   116.68333   50.097888   84.995919   84.995919       45.00
      116.70   50.097888   85.000444   85.000444       45.00
   116.71667   50.097888   84.980163   84.980163       45.00
   116.73333   50.097888   84.999222   84.999222       45.00
      116.75   50.097888   84.982357   84.982357       45.00
   116.76667   50.097888   85.006489   85.006489       45.00
   116.78333   50.097888   84.978335   84.978335       45.00
      116.80   50.097888   85.003169   85.003169       45.00
   116.81667   50.097888   84.984788   84.984788       45.00
   116.83333   50.097888   85.009108   85.009108       45.00
      116.85   50.097888   85.007308   85.007308       45.00
   116.86667   50.097888   84.994537   84.994537       45.00
   116.88333   50.097888    84.96563    84.96563       45.00
      116.90   50.097888   85.006073   85.006073       45.00
   116.91667   50.097888   85.004296   85.004296       45.00
   116.93333   50.097888   85.010287   85.010287       45.00
      116.95   50.097888   84.999537   84.999537       45.00
   116.96667   50.097888   85.013643   85.013643       45.00
   116.98333   50.097888   84.975168   84.975168       45.00
      117.00   50.097888   84.978665   84.978665       45.00
   117.01667   50.097888   85.012202   85.012202       45.00
   117.03333   50.097888   85.024882   85.024882       45.00
      117.05   50.097888   85.001505   85.001505       45.00
   117.06667   50.097888   85.014385   85.014385       45.00
   117.08333   50.097888   85.001874   85.001874       45.00
      117.10   50.097888   84.999802   84.999802       45.00
   117.11667   50.097888   85.005375   85.005375       45.00
   117.13333   50.097888   84.966529   84.966529       45.00
      117.15   50.097888   84.983055   84.983055       45.00
   117.16667   50.097888   85.020164   85.020164       45.00
   117.18333   50.097888   85.019177   85.019177       45.00
      117.20   50.097888   85.013226   85.013226       45.00
   117.21667   50.097888   84.978247   84.978247       45.00
   117.23333   50.097888   85.034349   85.034349       45.00
      117.25   50.097888   84.986238   84.986238       45.00
   117.26667   50.097888   84.998433   84.998433       45.00
   117.28333   50.097888   85.051269   85.051269       45.00
      117.30   50.097888   84.984417   84.984417       45.00
   117.31667   50.097888   85.016522   85.016522       45.00
   117.33333   50.097888   84.999805   84.999805       45.00
      117.35   50.097888   85.014289   85.014289       45.00
   117.36667   50.097888   85.013744   85.013744       45.00
   117.38333   50.097888   84.984487   84.984487       45.00
      117.40   50.097888   84.982112   84.982112       45.00
   117.41667   50.097888   84.975505   84.975505       45.00
   117.43333   50.097888   85.012281   85.012281       45.00
      117.45   50.097888   85.008139   85.008139       45.00
   117.46667   50.097888   85.008397   85.008397       45.00
   117.48333   50.097888   85.009301   85.009301       45.00
      117.50   50.097888   85.021151   85.021151       45.00
   117.51667   50.097888   84.996309   84.996309       45.00
   117.53333   50.097888   84.982701   84.982701       45.00
      117.55   50.097888   85.024569   85.024569       45.00
   117.56667   50.097888   85.026853   85.026853       45.00
   117.58333   50.097888   85.029098   85.029098       45.00
      117.60   50.097888   85.009505   85.009505       45.00
   117.61667   50.097888   85.004091   85.004091       45.00
   117.63333   50.097888   84.994285   84.994285       45.00
      117.65   50.097888   85.030462   85.030462       45.00
   117.66667   50.097888   84.999706   84.999706       45.00
   117.68333   50.097888   84.992895   84.992895       45.00
      117.70   50.097888    85.02738    85.02738       45.00
   117.71667   50.097888   84.989748   84.989748       45.00
   117.73333   50.097888    84.97203    84.97203       45.00
      117.75   50.097888   85.018694   85.018694       45.00
   117.76667   50.097888   85.012782   85.012782       45.00
   117.78333   50.097888   85.006894   85.006894       45.00
      117.80   50.097888   85.007413   85.007413       45.00
   117.81667   50.097888   85.002556   85.002556       45.00
   117.83333   50.097888   85.007693   85.007693       45.00
      117.85   50.097888    84.97823    84.97823       45.00
   117.86667   50.097888   84.993694   84.993694       45.00
   117.88333   50.097888   84.973127   84.973127       45.00
      117.90   50.097888   84.994832   84.994832       45.00
   117.91667   50.097888    84.98827    84.98827       45.00
   117.93333   50.097888   84.991993   84.991993       45.00
      117.95   50.097888   85.014994   85.014994       45.00
   117.96667   50.097888   85.025858   85.025858       45.00
   117.98333   50.097888   85.018276   85.018276       45.00
      118.00   50.097888   84.994574   84.994574       45.00
   118.01667   50.097888    85.02416    85.02416       45.00
   118.03333   50.097888   85.017248   85.017248       45.00
      118.05   50.097888   85.008846   85.008846       45.00
   118.06667   50.097888   85.013921   85.013921       45.00
   118.08333   50.097888   84.981372   84.981372       45.00
      118.10   50.097888   85.002643   85.002643       45.00
   118.11667   50.097888   85.013859   85.013859       45.00
   118.13333   50.097888   84.975408   84.975408       45.00
      118.15   50.097888   85.025672   85.025672       45.00
   118.16667   50.097888     85.0028     85.0028       45.00
   118.18333   50.097888   84.988849   84.988849       45.00
      118.20   50.097888   85.011749   85.011749       45.00
   118.21667   50.097888   84.977409   84.977409       45.00
   118.23333   50.097888   85.000931   85.000931       45.00
      118.25   50.097888   85.003359   85.003359       45.00
   118.26667   50.097888   84.976512   84.976512       45.00
   118.28333   50.097888   85.007498   85.007498       45.00
      118.30   50.097888   85.005066   85.005066       45.00
   118.31667   50.097888   85.035502   85.035502       45.00
   118.33333   50.097888    85.02335    85.02335       45.00
      118.35   50.097888   84.985088   84.985088       45.00
   118.36667   50.097888   85.003141   85.003141       45.00
   118.38333   50.097888   85.025068   85.025068       45.00
      118.40   50.097888   85.049052   85.049052       45.00
   118.41667   50.097888   84.985903   84.985903       45.00
   118.43333   50.097888   85.015646   85.015646       45.00
      118.45   50.097888   85.014776   85.014776       45.00
   118.46667   50.097888     84.9843     84.9843       45.00
   118.48333   50.097888   85.014944   85.014944       45.00
      118.50   50.097888   85.017705   85.017705       45.00
   118.51667   50.097888   85.028013   85.028013       45.00
   118.53333   50.097888   85.017716   85.017716       45.00
      118.55   50.097888   85.004808   85.004808       45.00
   118.56667   50.097888   85.022198   85.022198       45.00
   118.58333   50.097888   85.012696   85.012696       45.00
      118.60   50.097888   84.979284   84.979284       45.00
   118.61667   50.097888   84.978165   84.978165       45.00
   118.63333   50.097888   85.035345   85.035345       45.00
      118.65   50.097888    85.00968    85.00968       45.00
   118.66667   50.097888   85.016196   85.016196       45.00
   118.68333   50.097888   85.004104   85.004104       45.00
      118.70   50.097888   85.004977   85.004977       45.00
   118.71667   50.097888   84.989646   84.989646       45.00
   118.73333   50.097888   85.006071   85.006071       45.00
      118.75   50.097888   85.008368   85.008368       45.00
   118.76667   50.097888    85.00348    85.00348       45.00
   118.78333   50.097888    85.00385    85.00385       45.00
      118.80   50.097888   85.006894   85.006894       45.00
   118.81667   50.097888   85.005586   85.005586       45.00
   118.83333   50.097888   85.013455   85.013455       45.00
      118.85   50.097888   85.036104   85.036104       45.00
   118.86667   50.097888   85.005347   85.005347       45.00
   118.88333   50.097888   85.012068   85.012068       45.00
      118.90   50.097888   84.997103   84.997103       45.00
   118.91667   50.097888   84.983392   84.983392       45.00
   118.93333   50.097888   85.053031   85.053031       45.00
      118.95   50.097888   84.976604   84.976604       45.00
   118.96667   50.097888   85.011897   85.011897       45.00
   118.98333   50.097888    85.01486    85.01486       45.00
      119.00   50.097888   84.984198   84.984198       45.00
   119.01667   50.097888   84.998463   84.998463       45.00
   119.03333   50.097888   85.023975   85.023975       45.00
      119.05   50.097888   85.021317   85.021317       45.00
   119.06667   50.097888   84.992814   84.992814       45.00
   119.08333   50.097888   84.996439   84.996439       45.00
      119.10   50.097888   85.005015   85.005015       45.00
   119.11667   50.097888   85.017792   85.017792       45.00
   119.13333   50.097888   85.003706   85.003706       45.00
      119.15   50.097888   84.994974   84.994974       45.00
   119.16667   50.097888   85.009939   85.009939       45.00
   119.18333   50.097888   84.988951   84.988951       45.00
      119.20   50.097888   85.019324   85.019324       45.00
   119.21667   50.097888   85.006591   85.006591       45.00
   119.23333   50.097888   85.006744   85.006744       45.00
      119.25   50.097888   85.008618   85.008618       45.00
   119.26667   50.097888   85.004712   85.004712       45.00
   119.28333   50.097888   85.023974   85.023974       45.00
      119.30   50.097888   85.042566   85.042566       45.00
   119.31667   50.097888   84.999853   84.999853       45.00
   119.33333   50.097888   85.003573   85.003573       45.00
      119.35   50.097888   85.008434   85.008434       45.00
   119.36667   50.097888   85.015836   85.015836       45.00
   119.38333   50.097888   85.004576   85.004576       45.00
      119.40   50.097888   85.018497   85.018497       45.00
   119.41667   50.097888   85.008294   85.008294       45.00
   119.43333   50.097888   84.997242   84.997242       45.00
      119.45   50.097888   84.994277   84.994277       45.00
   119.46667   50.097888   84.992591   84.992591       45.00
   119.48333   50.097888   85.000209   85.000209       45.00
      119.50   50.097888   85.012347   85.012347       45.00
   119.51667   50.097888   84.972213   84.972213       45.00
   119.53333   50.097888   84.986058   84.986058       45.00
      119.55   50.097888   85.011604   85.011604       45.00
   119.56667   50.097888   85.026176   85.026176       45.00
   119.58333   50.097888   85.012384   85.012384       45.00
      119.60   50.097888   85.018226   85.018226       45.00
   119.61667   50.097888   85.013001   85.013001       45.00
   119.63333   50.097888   85.017427   85.017427       45.00
      119.65   50.097888   84.994361   84.994361       45.00
   119.66667   50.097888   85.003139   85.003139       45.00
   119.68333   50.097888   85.006426   85.006426       45.00
      119.70   50.097888   84.994719   84.994719       45.00
   119.71667   50.097888   85.025055   85.025055       45.00
   119.73333   50.097888    84.98086    84.98086       45.00
      119.75   50.097888   85.029432   85.029432       45.00
   119.76667   50.097888   84.996378   84.996378       45.00
   119.78333   50.097888   85.011562   85.011562       45.00
      119.80   50.097888   85.028718   85.028718       45.00
   119.81667   50.097888   85.006998   85.006998       45.00
   119.83333   50.097888   84.990818   84.990818       45.00
      119.85   50.097888   84.991313   84.991313       45.00
   119.86667   50.097888   85.003145   85.003145       45.00
   119.88333   50.097888   84.995146   84.995146       45.00
      119.90   50.097888   84.987835   84.987835       45.00
   119.91667   50.097888   85.008423   85.008423       45.00
   119.93333   50.097888   85.022695   85.022695       45.00
      119.95   50.097888   84.996658   84.996658       45.00
   119.96667   50.097888   84.985873   84.985873       45.00
   119.98333   50.097888   85.015341   85.015341       45.00
      120.00   50.097888   84.993077   84.993077       45.00
   120.01667   50.097888   84.982162   84.982162       45.00
   120.03333   50.097888   84.981178   84.981178       45.00
      120.05   50.097888   85.003733   85.003733       45.00
   120.06667   50.097888   85.018709   85.018709       45.00
   120.08333   50.097888   85.022113   85.022113       45.00
      120.10   50.097888   84.999598   84.999598       45.00
   120.11667   50.097888   85.024887   85.024887       45.00
   120.13333   50.097888   84.990947   84.990947       45.00
      120.15   50.097888   85.023265   85.023265       45.00
   120.16667   50.097888   85.001115   85.001115       45.00
   120.18333   50.097888   85.016629   85.016629       45.00
      120.20   50.097888    84.98158    84.98158       45.00
   120.21667   50.097888   84.988436   84.988436       45.00
   120.23333   50.097888   85.006427   85.006427       45.00
      120.25   50.097888   85.015797   85.015797       45.00
   120.26667   50.097888   84.980249   84.980249       45.00
   120.28333   50.097888   85.007783   85.007783       45.00
      120.30   50.097888   85.006669   85.006669       45.00
   120.31667   50.097888    84.99179    84.99179       45.00
   120.33333   50.097888   85.015351   85.015351       45.00
      120.35   50.097888   84.989548   84.989548       45.00
   120.36667   50.097888   85.009014   85.009014       45.00
   120.38333   50.097888   84.992347   84.992347       45.00
      120.40   50.097888   85.002759   85.002759       45.00
   120.41667   50.097888   85.011112   85.011112       45.00
   120.43333   50.097888   84.983141   84.983141       45.00
      120.45   50.097888   85.014351   85.014351       45.00
   120.46667   50.097888   85.028985   85.028985       45.00
   120.48333   50.097888   85.011654   85.011654       45.00
      120.50   50.097888   84.983766   84.983766       45.00
   120.51667   50.097888   85.025799   85.025799       45.00
   120.53333   50.097888   84.994002   84.994002       45.00
      120.55   50.097888   85.008647   85.008647       45.00
   120.56667   50.097888    84.98025    84.98025       45.00
   120.58333   50.097888   84.980675   84.980675       45.00
      120.60   50.097888   85.008133   85.008133       45.00
   120.61667   50.097888   85.027091   85.027091       45.00
   120.63333   50.097888   85.001471   85.001471       45.00
      120.65   50.097888   85.002752   85.002752       45.00
   120.66667   50.097888   84.987284   84.987284       45.00
   120.68333   50.097888   84.975644   84.975644       45.00
      120.70   50.097888   84.993824   84.993824       45.00
   120.71667   50.097888   85.001179   85.001179       45.00
   120.73333   50.097888   85.009493   85.009493       45.00
      120.75   50.097888   85.021354   85.021354       45.00
   120.76667   50.097888   85.013325   85.013325       45.00
   120.78333   50.097888   85.025059   85.025059       45.00
      120.80   50.097888   85.021023   85.021023       45.00
   120.81667   50.097888   85.043754   85.043754       45.00
   120.83333   50.097888   84.982759   84.982759       45.00
      120.85   50.097888   85.032785   85.032785       45.00
   120.86667   50.097888   85.029205   85.029205       45.00
   120.88333   50.097888   84.998932   84.998932       45.00
      120.90   50.097888   84.998572   84.998572       45.00
   120.91667   50.097888   84.991837   84.991837       45.00
   120.93333   50.097888   84.996115   84.996115       45.00
      120.95   50.097888   85.013501   85.013501       45.00
   120.96667   50.097888   84.981724   84.981724       45.00
   120.98333   50.097888    85.01408    85.01408       45.00
      121.00   50.097888   85.041155   85.041155       45.00
   121.01667   50.097888   84.989656   84.989656       45.00
   121.03333   50.097888   84.980272   84.980272       45.00
      121.05   50.097888   85.011952   85.011952       45.00
   121.06667   50.097888   85.004528   85.004528       45.00
   121.08333   50.097888   85.015076   85.015076       45.00
      121.10   50.097888   84.993343   84.993343       45.00
   121.11667   50.097888   84.970208   84.970208       45.00
   121.13333   50.097888   85.009939   85.009939       45.00
      121.15   50.097888   85.005984   85.005984       45.00
   121.16667   50.097888   84.995708   84.995708       45.00
   121.18333   50.097888   85.015815   85.015815       45.00
      121.20   50.097888   84.995102   84.995102       45.00
   121.21667   50.097888   84.974797   84.974797       45.00
   121.23333   50.097888   85.006806   85.006806       45.00
      121.25   50.097888   85.022537   85.022537       45.00
   121.26667   50.097888   85.019951   85.019951       45.00
   121.28333   50.097888   84.996951   84.996951       45.00
      121.30   50.097888   85.014767   85.014767       45.00
   121.31667   50.097888   84.990891   84.990891       45.00
   121.33333   50.097888   85.008641   85.008641       45.00
      121.35   50.097888   85.009652   85.009652       45.00
   121.36667   50.097888   84.982826   84.982826       45.00
   121.38333   50.097888     85.0276     85.0276       45.00
      121.40   50.097888   85.028622   85.028622       45.00
   121.41667   50.097888   84.995589   84.995589       45.00
   121.43333   50.097888   85.003467   85.003467       45.00
      121.45   50.097888   84.984867   84.984867       45.00
   121.46667   50.097888   84.995682   84.995682       45.00
   121.48333   50.097888   85.003401   85.003401       45.00
      121.50   50.097888    84.99723    84.99723       45.00
   121.51667   50.097888   85.013896   85.013896       45.00
   121.53333   50.097888    85.03221    85.03221       45.00
      121.55   50.097888   85.003536   85.003536       45.00
   121.56667   50.097888   84.981979   84.981979       45.00
   121.58333   50.097888   85.007381   85.007381       45.00
      121.60   50.097888   85.017119   85.017119       45.00
   121.61667   50.097888   85.001421   85.001421       45.00
   121.63333   50.097888   84.977898   84.977898       45.00
      121.65   50.097888   85.005455   85.005455       45.00
   121.66667   50.097888   85.014787   85.014787       45.00
   121.68333   50.097888   84.999456   84.999456       45.00
      121.70   50.097888   84.999571   84.999571       45.00
   121.71667   50.097888   85.010981   85.010981       45.00
   121.73333   50.097888   85.018127   85.018127       45.00
      121.75   50.097888   85.012979   85.012979       45.00
   121.76667   50.097888   85.027762   85.027762       45.00
   121.78333   50.097888     84.9715     84.9715       45.00
      121.80   50.097888   84.984606   84.984606       45.00
   121.81667   50.097888   84.997246   84.997246       45.00
   121.83333   50.097888   85.009125   85.009125       45.00
      121.85   50.097888   85.009997   85.009997       45.00
   121.86667   50.097888   84.983768   84.983768       45.00
   121.88333   50.097888   85.030259   85.030259       45.00
      121.90   50.097888   84.997692   84.997692       45.00
   121.91667   50.097888   85.011183   85.011183       45.00
   121.93333   50.097888   85.030136   85.030136       45.00
      121.95   50.097888   85.006663   85.006663       45.00
   121.96667   50.097888    84.99341    84.99341       45.00
   121.98333   50.097888   84.993671   84.993671       45.00
      122.00   50.097888   84.995723   84.995723       45.00
   122.01667   50.097888   84.989046   84.989046       45.00
   122.03333   50.097888   85.009157   85.009157       45.00
      122.05   50.097888   84.999442   84.999442       45.00
   122.06667   50.097888   85.002989   85.002989       45.00
   122.08333   50.097888   85.065558   85.065558       45.00
      122.10   50.097888   85.001634   85.001634       45.00
   122.11667   50.097888   84.983534   84.983534       45.00
   122.13333   50.097888   85.029321   85.029321       45.00
      122.15   50.097888   84.978995   84.978995       45.00
   122.16667   50.097888   85.010834   85.010834       45.00
   122.18333   50.097888   85.003742   85.003742       45.00
      122.20   50.097888   84.992896   84.992896       45.00
   122.21667   50.097888     85.0186     85.0186       45.00
   122.23333   50.097888   84.994618   84.994618       45.00
      122.25   50.097888   84.972121   84.972121       45.00
   122.26667   50.097888   85.027559   85.027559       45.00
   122.28333   50.097888   85.011276   85.011276       45.00
      122.30   50.097888   85.006968   85.006968       45.00
   122.31667   50.097888   84.975454   84.975454       45.00
   122.33333   50.097888   84.988147   84.988147       45.00
      122.35   50.097888   85.022178   85.022178       45.00
   122.36667   50.097888   85.034895   85.034895       45.00
   122.38333   50.097888   85.002644   85.002644       45.00
      122.40   50.097888     85.0088     85.0088       45.00
   122.41667   50.097888   85.043531   85.043531       45.00
   122.43333   50.097888   84.984439   84.984439       45.00
      122.45   50.097888   85.027109   85.027109       45.00
   122.46667   50.097888   84.989934   84.989934       45.00
   122.48333   50.097888   84.993249   84.993249       45.00
      122.50   50.097888   85.023333   85.023333       45.00
   122.51667   50.097888    84.99501    84.99501       45.00
   122.53333   50.097888    85.00543    85.00543       45.00
      122.55   50.097888   85.000731   85.000731       45.00
   122.56667   50.097888   84.959822   84.959822       45.00
   122.58333   50.097888   85.005872   85.005872       45.00
      122.60   50.097888   85.010837   85.010837       45.00
   122.61667   50.097888   85.011756   85.011756       45.00
   122.63333   50.097888   84.971931   84.971931       45.00
      122.65   50.097888   85.015603   85.015603       45.00
   122.66667   50.097888   84.996018   84.996018       45.00
   122.68333   50.097888   85.016536   85.016536       45.00
      122.70   50.097888    85.01479    85.01479       45.00
   122.71667   50.097888   85.006464   85.006464       45.00
   122.73333   50.097888     85.0083     85.0083       45.00
      122.75   50.097888   85.005983   85.005983       45.00
   122.76667   50.097888   85.024044   85.024044       45.00
   122.78333   50.097888   85.022072   85.022072       45.00
      122.80   50.097888   84.991021   84.991021       45.00
   122.81667   50.097888   84.982885   84.982885       45.00
   122.83333   50.097888   84.992175   84.992175       45.00
      122.85   50.097888   85.004946   85.004946       45.00
   122.86667   50.097888   85.010048   85.010048       45.00
   122.88333   50.097888   85.021408   85.021408       45.00
      122.90   50.097888   85.003789   85.003789       45.00
   122.91667   50.097888    85.02583    85.02583       45.00
   122.93333   50.097888   85.005058   85.005058       45.00
      122.95   50.097888    85.04397    85.04397       45.00
   122.96667   50.097888   84.983013   84.983013       45.00
   122.98333   50.097888   85.021845   85.021845       45.00
      123.00   50.097888   85.027198   85.027198       45.00
   123.01667   50.097888   84.997436   84.997436       45.00
   123.03333   50.097888   85.042729   85.042729       45.00
      123.05   50.097888   84.984858   84.984858       45.00
   123.06667   50.097888   84.999786   84.999786       45.00
   123.08333   50.097888   84.985569   84.985569       45.00
      123.10   50.097888    85.01176    85.01176       45.00
   123.11667   50.097888   85.022607   85.022607       45.00
   123.13333   50.097888    85.00873    85.00873       45.00
      123.15   50.097888   85.008621   85.008621       45.00
   123.16667   50.097888   85.010052   85.010052       45.00
   123.18333   50.097888   85.001756   85.001756       45.00
      123.20   50.097888   85.012548   85.012548       45.00
   123.21667   50.097888   84.991209   84.991209       45.00
   123.23333   50.097888   84.990874   84.990874       45.00
      123.25   50.097888   85.013392   85.013392       45.00
   123.26667   50.097888   84.988981   84.988981       45.00
   123.28333   50.097888   85.008822   85.008822       45.00
      123.30   50.097888   85.008487   85.008487       45.00
   123.31667   50.097888   85.011919   85.011919       45.00
   123.33333   50.097888   85.055383   85.055383       45.00
      123.35   50.097888   84.998942   84.998942       45.00
   123.36667   50.097888   85.027232   85.027232       45.00
   123.38333   50.097888   84.993883   84.993883       45.00
      123.40   50.097888   84.984858   84.984858       45.00
   123.41667   50.097888   85.020576   85.020576       45.00
   123.43333   50.097888   85.005746   85.005746       45.00
      123.45   50.097888   85.012295   85.012295       45.00
   123.46667   50.097888   85.019418   85.019418       45.00
   123.48333   50.097888   85.046572   85.046572       45.00
      123.50   50.097888    85.00878    85.00878       45.00
   123.51667   50.097888   85.058129   85.058129       45.00
   123.53333   50.097888   84.970843   84.970843       45.00
      123.55   50.097888   84.995569   84.995569       45.00
   123.56667   50.097888    85.01066    85.01066       45.00
   123.58333   50.097888   84.988194   84.988194       45.00
      123.60   50.097888   84.995926   84.995926       45.00
   123.61667   50.097888   84.980005   84.980005       45.00
   123.63333   50.097888   85.026772   85.026772       45.00
      123.65   50.097888   85.022271   85.022271       45.00
   123.66667   50.097888   85.009811   85.009811       45.00
   123.68333   50.097888   85.023335   85.023335       45.00
      123.70   50.097888   85.018153   85.018153       45.00
   123.71667   50.097888   84.984445   84.984445       45.00
   123.73333   50.097888   85.008348   85.008348       45.00
      123.75   50.097888   84.980688   84.980688       45.00
   123.76667   50.097888   85.017918   85.017918       45.00
   123.78333   50.097888   84.999316   84.999316       45.00
      123.80   50.097888   85.002319   85.002319       45.00
   123.81667   50.097888   84.976756   84.976756       45.00
   123.83333   50.097888   85.006343   85.006343       45.00
      123.85   50.097888   85.016989   85.016989       45.00
   123.86667   50.097888   85.013142   85.013142       45.00
   123.88333   50.097888   85.012804   85.012804       45.00
      123.90   50.097888   85.027747   85.027747       45.00
   123.91667   50.097888   84.999846   84.999846       45.00
   123.93333   50.097888   84.984669   84.984669       45.00
      123.95   50.097888   85.017466   85.017466       45.00
   123.96667   50.097888   85.008719   85.008719       45.00
   123.98333   50.097888   85.010479   85.010479       45.00
      124.00   50.097888    85.01481    85.01481       45.00
   124.01667   50.097888   85.027281   85.027281       45.00
   124.03333   50.097888   84.988039   84.988039       45.00
      124.05   50.097888   85.028834   85.028834       45.00
   124.06667   50.097888   85.016848   85.016848       45.00
   124.08333   50.097888   84.984912   84.984912       45.00
      124.10   50.097888   85.044901   85.044901       45.00
   124.11667   50.097888   85.035968   85.035968       45.00
   124.13333   50.097888   85.031165   85.031165       45.00
      124.15   50.097888   85.031261   85.031261       45.00
   124.16667   50.097888   85.015944   85.015944       45.00
   124.18333   50.097888   84.981712   84.981712       45.00
      124.20   50.097888   85.003162   85.003162       45.00
   124.21667   50.097888   85.060688   85.060688       45.00
   124.23333   50.097888   85.001648   85.001648       45.00
      124.25   50.097888   84.983403   84.983403       45.00
   124.26667   50.097888   85.028774   85.028774       45.00
   124.28333   50.097888   84.979157   84.979157       45.00
      124.30   50.097888   85.018599   85.018599       45.00
   124.31667   50.097888    85.00405    85.00405       45.00
   124.33333   50.097888   85.005872   85.005872       45.00
      124.35   50.097888   84.997488   84.997488       45.00
   124.36667   50.097888   85.029631   85.029631       45.00
   124.38333   50.097888   85.020495   85.020495       45.00
      124.40   50.097888   85.012964   85.012964       45.00
   124.41667   50.097888   85.016305   85.016305       45.00
   124.43333   50.097888   85.027724   85.027724       45.00
      124.45   50.097888   85.008244   85.008244       45.00
   124.46667   50.097888   84.979691   84.979691       45.00
   124.48333   50.097888   85.007904   85.007904       45.00
      124.50   50.097888   85.016458   85.016458       45.00
   124.51667   50.097888   84.995459   84.995459       45.00
   124.53333   50.097888   84.985324   84.985324       45.00
      124.55   50.097888   85.002082   85.002082       45.00
   124.56667   50.097888   85.012468   85.012468       45.00
   124.58333   50.097888    85.02474    85.02474       45.00
      124.60   50.097888   85.033883   85.033883       45.00
   124.61667   50.097888   84.997589   84.997589       45.00
   124.63333   50.097888   85.009203   85.009203       45.00
      124.65   50.097888   85.026505   85.026505       45.00
   124.66667   50.097888   84.966219   84.966219       45.00
   124.68333   50.097888   85.051017   85.051017       45.00
      124.70   50.097888    85.01094    85.01094       45.00
   124.71667   50.097888   85.019001   85.019001       45.00
   124.73333   50.097888   85.001555   85.001555       45.00
      124.75   50.097888   85.017329   85.017329       45.00
   124.76667   50.097888   85.015258   85.015258       45.00
   124.78333   50.097888    84.99024    84.99024       45.00
      124.80   50.097888   85.022001   85.022001       45.00
   124.81667   50.097888   84.978061   84.978061       45.00
   124.83333   50.097888   85.019116   85.019116       45.00
      124.85   50.097888    85.02164    85.02164       45.00
   124.86667   50.097888   85.043957   85.043957       45.00
   124.88333   50.097888   85.019434   85.019434       45.00
      124.90   50.097888   85.026537   85.026537       45.00
   124.91667   50.097888   85.007935   85.007935       45.00
   124.93333   50.097888   85.017852   85.017852       45.00
      124.95   50.097888   85.018926   85.018926       45.00
   124.96667   50.097888   85.027734   85.027734       45.00
   124.98333   50.097888   85.004012   85.004012       45.00
      125.00   50.097888    84.98264    84.98264       45.00
   125.01667   50.097888   84.973452   84.973452       45.00
   125.03333   50.097888   85.006328   85.006328       45.00
      125.05   50.097888   84.995709   84.995709       45.00
   125.06667   50.097888   85.018259   85.018259       45.00
   125.08333   50.097888   85.010548   85.010548       45.00
      125.10   50.097888   85.043045   85.043045       45.00
   125.11667   50.097888   84.994625   84.994625       45.00
   125.13333   50.097888   85.004155   85.004155       45.00
      125.15   50.097888   84.997396   84.997396       45.00
   125.16667   50.097888   85.009038   85.009038       45.00
   125.18333   50.097888   85.029767   85.029767       45.00
      125.20   50.097888   84.999159   84.999159       45.00
   125.21667   50.097888   85.047167   85.047167       45.00
   125.23333   50.097888   85.019192   85.019192       45.00
      125.25   50.097888   85.038864   85.038864       45.00
   125.26667   50.097888   84.993103   84.993103       45.00
   125.28333   50.097888   84.999214   84.999214       45.00
      125.30   50.097888   85.006067   85.006067       45.00
   125.31667   50.097888   84.993201   84.993201       45.00
   125.33333   50.097888   85.039656   85.039656       45.00
      125.35   50.097888   84.978863   84.978863       45.00
   125.36667   50.097888   85.010611   85.010611       45.00
   125.38333   50.097888   85.000386   85.000386       45.00
      125.40   50.097888   85.011435   85.011435       45.00
   125.41667   50.097888   85.002232   85.002232       45.00
   125.43333   50.097888   84.978829   84.978829       45.00
      125.45   50.097888   85.005834   85.005834       45.00
   125.46667   50.097888   85.015035   85.015035       45.00
   125.48333   50.097888   85.026826   85.026826       45.00
      125.50   50.097888   85.032298   85.032298       45.00
   125.51667   50.097888   85.012713   85.012713       45.00
